"wpid_random","wgt","account","sex","educ","inc_q","inlf","age_g","internetaccess"
122689824,0.336404053237946,0,"Male","secondary","Richest 20%",1,"45-59",1
131955614,1.69265648307663,1,"Male","tertiary","Richest 20%",0,"15-29",0
194982422,0.552995050707956,1,"Male","tertiary","Poorest 20%",0,"15-29",1
169469948,1.57110679334451,0,"Male","secondary","Fourth 20%",1,"15-29",1
181989697,0.940342014458488,1,"Male","secondary","Middle 20%",0,"15-29",0
201375639,1.88931622939441,1,"Male","primary","Middle 20%",1,"15-29",1
155529222,1.6122774820485,1,"Male","primary","Middle 20%",1,"30-44",1
130801637,0.44963022536498,1,"Male","secondary","Richest 20%",0,"15-29",1
161487892,0.615440220841766,0,"Female","secondary","Poorest 20%",0,"15-29",0
161757302,0.232786285689355,1,"Male","tertiary","Middle 20%",1,"30-44",1
171219472,1.66919053381225,1,"Female","secondary","Richest 20%",0,"30-44",1
150093341,0.825145650498192,1,"Male","secondary","Fourth 20%",1,"15-29",1
159671587,2.38848839549803,1,"Male","primary","Poorest 20%",1,"45-59",0
150571107,0.837385460799648,1,"Male","secondary","Richest 20%",1,"15-29",1
122825435,0.95574181383447,1,"Male","secondary","Richest 20%",0,"15-29",1
194429567,1.11820606226741,0,"Female","secondary","Richest 20%",0,"15-29",0
195264515,0.662306067020853,1,"Male","secondary","Fourth 20%",0,"15-29",1
148309179,0.987798819203823,1,"Female","primary","Poorest 20%",0,"15-29",0
185683731,0.70310267969722,1,"Male","primary","Fourth 20%",1,"45-59",0
139063656,1.39560909342173,0,"Female","primary","Fourth 20%",0,"60 and older",0
118651229,1.41956347533746,1,"Male","secondary","Richest 20%",1,"30-44",1
114767344,0.48369621698178,0,"Male","secondary","Middle 20%",1,"30-44",0
181267156,0.500118085574246,1,"Female","primary","Fourth 20%",1,"30-44",0
151004071,0.865942788496279,1,"Male","primary","Middle 20%",0,"45-59",0
167543784,0.959031323487312,1,"Male","primary","Poorest 20%",0,"45-59",1
115433404,2.41692670492018,0,"Female","primary","Second 20%",0,"30-44",0
203904157,1.12711948571213,1,"Male","primary","Richest 20%",1,"30-44",1
122968159,0.568319003941214,0,"Female","secondary","Richest 20%",0,"15-29",0
160642285,1.68698892178421,1,"Male","primary","Second 20%",1,"45-59",0
153086974,0.844724099444763,1,"Female","secondary","Fourth 20%",1,"30-44",1
165708438,0.571620897450692,1,"Male","primary","Middle 20%",1,"45-59",1
179191750,2.41692670492018,1,"Male","primary","Fourth 20%",1,"15-29",0
183474914,0.774889879776116,1,"Female","tertiary","Richest 20%",0,"15-29",1
124000183,0.960609649466085,0,"Male","primary","Richest 20%",1,"15-29",0
138519510,0.704252723567989,1,"Male","secondary","Richest 20%",1,"45-59",0
135235806,1.23438040924023,1,"Female","primary","Second 20%",1,"15-29",0
129042899,1.17833009500838,0,"Male","secondary","Fourth 20%",1,"15-29",1
207173782,0.622585772501137,1,"Male","primary","Poorest 20%",0,"45-59",0
148711389,0.703830422040605,1,"Male","secondary","Fourth 20%",1,"45-59",1
145897079,1.47776851584986,1,"Female","tertiary","Fourth 20%",1,"15-29",1
198994288,0.358134751827829,1,"Female","primary","Fourth 20%",0,"45-59",0
162073420,0.528470321443769,0,"Female","primary","Fourth 20%",1,"45-59",0
153368499,0.824653166071752,1,"Male","secondary","Middle 20%",0,"30-44",0
181974575,1.50581944271932,0,"Male","secondary","Richest 20%",1,"15-29",0
155855288,2.28923474832289,1,"Male","primary","Richest 20%",1,"45-59",0
125963461,0.710830257511018,1,"Male","primary","Fourth 20%",0,"30-44",1
112186916,0.217430070409543,1,"Male","secondary","Poorest 20%",1,"30-44",1
154163777,2.12578037113579,1,"Male","primary","Second 20%",1,"30-44",0
115279931,1.33930510618302,0,"Female","primary","Middle 20%",1,"15-29",0
121272362,0.217430070409543,1,"Male","secondary","Second 20%",1,"30-44",0
150701421,0.619427216813016,1,"Female","secondary","Middle 20%",0,"15-29",0
122841018,1.26145317967917,1,"Male","secondary","Richest 20%",1,"45-59",1
188764892,0.281847103893852,1,"Male","secondary","Richest 20%",1,"15-29",1
210422353,0.349474688729982,1,"Male","tertiary","Fourth 20%",1,"15-29",1
125907566,1.8715271968972,1,"Female","secondary","Fourth 20%",1,"30-44",0
201523314,1.5222260651781,0,"Male","secondary","Fourth 20%",1,"15-29",1
158410320,0.905710361091868,0,"Male","primary","Poorest 20%",0,"30-44",0
201948056,1.13012056138556,0,"Female","secondary","Second 20%",0,"15-29",0
147787745,2.41692670492018,1,"Female","primary","Middle 20%",1,"15-29",1
157734258,1.21515380396914,1,"Male","secondary","Richest 20%",0,"15-29",1
154221246,0.316926458930062,1,"Male","tertiary","Poorest 20%",1,"15-29",0
188417384,0.788752180919858,1,"Female","secondary","Middle 20%",0,"45-59",0
203233050,1.14624408703047,1,"Female","primary","Second 20%",1,"30-44",0
152267807,1.29687056322629,1,"Female","secondary","Richest 20%",0,"45-59",1
177360275,0.436735333125669,0,"Female","secondary","Fourth 20%",0,"15-29",1
206292467,0.971495780593406,0,"Male","secondary","Middle 20%",1,"15-29",0
113488627,0.824001449477306,1,"Male","secondary","Richest 20%",1,"30-44",1
154149883,0.639443576441343,1,"Male","secondary","Fourth 20%",1,"45-59",0
148414330,0.663768792381202,1,"Female","secondary","Fourth 20%",0,"45-59",0
154340357,0.217430070409543,1,"Male","tertiary","Fourth 20%",0,"45-59",1
117037429,1.0594707363575,1,"Female","primary","Second 20%",0,"30-44",0
130050182,1.68698892178421,1,"Male","primary","Poorest 20%",1,"60 and older",0
114690197,1.72642508204167,0,"Male","tertiary","Richest 20%",1,"15-29",0
173545676,1.56003878892211,1,"Male","primary","Second 20%",1,"30-44",0
162215065,1.25148587703191,1,"Male","secondary","Richest 20%",1,"30-44",1
134401809,0.376706853795186,1,"Female","secondary","Second 20%",1,"15-29",0
209281069,1.29532770745787,0,"Male","secondary","Middle 20%",0,"15-29",0
206772321,1.29490808635955,1,"Male","secondary","Richest 20%",1,"45-59",1
163437863,2.3357767940314,1,"Male","primary","Richest 20%",1,"30-44",0
179127890,1.42980954803802,1,"Male","primary","Fourth 20%",0,"45-59",0
192961684,0.737719959570149,1,"Female","primary","Second 20%",1,"30-44",0
182016909,2.0993333722531,1,"Male","primary","Middle 20%",1,"15-29",0
137925489,0.241400175740645,1,"Male","tertiary","Middle 20%",1,"15-29",1
178156692,0.505622384186573,1,"Female","secondary","Second 20%",0,"15-29",1
136504325,1.39695574848766,0,"Female","primary","Second 20%",1,"30-44",0
197504804,2.41692670492018,1,"Female","primary","Second 20%",1,"15-29",0
121170296,1.07981043476273,1,"Female","primary","Second 20%",0,"15-29",0
199968373,0.691720130109212,1,"Female","secondary","Middle 20%",1,"15-29",1
131303445,1.63762757441968,1,"Male","primary","Poorest 20%",1,"30-44",0
178555501,0.682911229805817,1,"Male","secondary","Richest 20%",0,"45-59",1
180284527,2.41692670492018,1,"Female","tertiary","Fourth 20%",0,"15-29",0
133400684,0.923461814604833,1,"Female","primary","Second 20%",0,"60 and older",0
135856510,0.938372572030285,0,"Male","primary","Middle 20%",0,"45-59",0
199654379,0.616302492904046,1,"Female","primary","Middle 20%",0,"30-44",1
197428427,2.41692670492018,1,"Female","primary","Second 20%",0,"60 and older",0
179244850,0.48369621698178,1,"Male","secondary","Fourth 20%",0,"30-44",0
193458557,2.18807335735902,0,"Female","primary","Poorest 20%",1,"15-29",0
157191967,0.499361286706718,1,"Male","primary","Second 20%",1,"30-44",0
188368911,0.564205208675093,1,"Male","secondary","Second 20%",1,"15-29",0
148473185,1.62529879769171,0,"Female","primary","Richest 20%",0,"60 and older",0
169557080,0.330056546428659,1,"Female","secondary","Poorest 20%",0,"15-29",1
111165656,1.82943966012778,1,"Female","secondary","Richest 20%",0,"15-29",1
146996222,1.07988164651165,0,"Male","primary","Middle 20%",1,"15-29",0
147434247,0.75017712836137,1,"Female","primary","Second 20%",1,"30-44",0
160322667,0.822346493814601,0,"Male","secondary","Second 20%",1,"15-29",1
188260173,0.217430070409543,1,"Female","secondary","Middle 20%",1,"15-29",1
147490617,0.575105436680801,0,"Female","primary","Poorest 20%",1,"30-44",0
120498121,0.845411017795066,1,"Female","primary","Fourth 20%",0,"45-59",0
194900340,0.814633958903681,1,"Female","secondary","Poorest 20%",0,"60 and older",0
180893478,0.968858549815886,1,"Female","secondary","Fourth 20%",0,"30-44",1
158603520,0.308224330938738,1,"Male","tertiary","Richest 20%",1,"45-59",1
156142658,1.55137286844498,1,"Male","primary","Middle 20%",1,"45-59",0
183003532,0.971495780593406,1,"Male","secondary","Second 20%",1,"15-29",1
176966745,0.785746468670794,1,"Male","secondary","Richest 20%",1,"15-29",1
140105523,0.586724681947751,0,"Female","primary","Middle 20%",0,"15-29",1
119974301,1.00295881174019,0,"Male","primary","Richest 20%",0,"15-29",1
120763169,0.833926364166797,1,"Male","primary","Richest 20%",1,"15-29",0
193866016,1.55954449501384,1,"Female","primary","Middle 20%",0,"30-44",1
125158196,0.217430070409543,1,"Female","secondary","Fourth 20%",0,"15-29",0
168418495,1.33930510618302,1,"Female","primary","Second 20%",1,"15-29",1
207631925,1.73240889315774,0,"Female","primary","Poorest 20%",0,"15-29",0
199383869,0.749041930060077,1,"Male","primary","Middle 20%",1,"30-44",0
206560427,0.545486222391416,1,"Male","secondary","Middle 20%",1,"45-59",0
205425421,0.822346493814601,1,"Male","secondary","Richest 20%",1,"15-29",1
132705859,0.453485897204007,1,"Male","secondary","Fourth 20%",1,"30-44",1
136225320,2.07781754685009,1,"Male","primary","Poorest 20%",0,"15-29",0
164041515,0.571825161433399,1,"Male","primary","Second 20%",1,"60 and older",0
167483161,2.19322653917084,1,"Male","secondary","Middle 20%",1,"15-29",0
205275724,0.785162557209523,1,"Male","tertiary","Richest 20%",0,"15-29",1
118535632,0.499361286706718,1,"Male","primary","Poorest 20%",1,"30-44",1
134054430,0.344535978122814,1,"Female","secondary","Poorest 20%",1,"15-29",0
207224599,0.921072747992797,1,"Female","primary","Fourth 20%",0,"30-44",0
199587939,0.217430070409543,1,"Male","tertiary","Richest 20%",1,"15-29",1
133809235,1.85383225986963,1,"Female","primary","Second 20%",1,"15-29",0
154946391,0.92407591792079,0,"Male","secondary","Richest 20%",0,"15-29",1
146741623,1.06445272665473,1,"Male","secondary","Middle 20%",0,"15-29",1
146138847,0.428911295788471,1,"Male","tertiary","Second 20%",0,"15-29",1
135984108,0.947172936757916,1,"Female","primary","Middle 20%",1,"30-44",0
117978761,0.368607440208449,1,"Male","secondary","Richest 20%",1,"30-44",0
164298245,0.217430070409543,1,"Female","tertiary","Fourth 20%",1,"30-44",0
152193579,0.429561325319321,1,"Female","secondary","Middle 20%",0,"15-29",1
188475607,0.266091040182929,1,"Female","secondary","Middle 20%",1,"15-29",1
171168818,1.0669743284884,1,"Male","secondary","Middle 20%",1,"15-29",1
148918731,0.540458252498267,1,"Male","secondary","Richest 20%",1,"30-44",0
190736788,1.59041997382743,1,"Male","tertiary","Fourth 20%",1,"15-29",1
174853193,0.376524783925202,1,"Male","tertiary","Richest 20%",1,"15-29",1
136688297,1.11833951970428,1,"Male","primary","Second 20%",0,"45-59",0
178644197,1.55954449501384,1,"Female","primary","Fourth 20%",1,"30-44",0
177222149,1.45511293165016,0,"Male","primary","Middle 20%",0,"30-44",0
204228251,0.844772805188636,1,"Female","primary","Richest 20%",0,"60 and older",0
123091436,2.24123634263039,1,"Female","primary","Poorest 20%",1,"30-44",0
133879601,1.20807484346635,1,"Male","secondary","Richest 20%",0,"45-59",1
200071331,1.8206352303858,0,"Male","primary","Poorest 20%",0,"15-29",0
143249428,1.22282200542012,1,"Female","primary","Poorest 20%",0,"60 and older",0
171668698,1.86079591896296,1,"Female","secondary","Middle 20%",1,"15-29",1
209945739,2.41692670492018,1,"Male","primary","Richest 20%",1,"30-44",0
150647487,0.714313100611087,1,"Male","primary","Richest 20%",1,"45-59",0
203376952,0.217430070409543,1,"Male","secondary","Fourth 20%",1,"45-59",0
163461710,0.638069172772947,0,"Male","primary","Fourth 20%",0,"30-44",0
161278886,0.632688683308287,0,"Female","primary","Second 20%",1,"45-59",0
143435431,0.4111732469073,1,"Male","secondary","Richest 20%",1,"15-29",0
139121870,1.07316177207503,1,"Male","primary","Middle 20%",1,"45-59",0
184653699,0.998722573413437,1,"Male","primary","Middle 20%",1,"30-44",0
192098792,1.59285650988248,1,"Male","secondary","Middle 20%",1,"30-44",1
178069894,1.38072001651773,1,"Male","primary","Second 20%",1,"30-44",0
192871313,0.688272694082479,1,"Male","secondary","Richest 20%",1,"30-44",1
196571175,1.32073601329546,0,"Female","primary","Poorest 20%",0,"30-44",0
190086283,1.7616195188556,1,"Male","primary","Poorest 20%",1,"45-59",0
128843144,1.02903323119001,1,"Female","primary","Middle 20%",0,"30-44",0
159149806,1.42408604919428,1,"Female","primary","Richest 20%",0,"60 and older",0
155874083,0.603616638448875,0,"Female","primary","Middle 20%",0,"15-29",0
199621316,0.728364459188976,0,"Female","primary","Fourth 20%",0,"45-59",0
154997293,0.810499777009811,0,"Male","secondary","Fourth 20%",1,"15-29",1
191128316,0.572487208194761,1,"Female","primary","Middle 20%",0,"45-59",0
127976521,1.36096819383107,1,"Male","tertiary","Richest 20%",0,"15-29",1
126077685,0.751855930050892,1,"Female","secondary","Fourth 20%",1,"45-59",0
159761580,0.217430070409543,1,"Male","secondary","Middle 20%",0,"15-29",0
118179928,0.217430070409543,1,"Male","tertiary","Middle 20%",1,"30-44",0
180764584,0.370574556834829,1,"Female","tertiary","Second 20%",1,"15-29",1
133372142,1.44197357151838,1,"Female","secondary","Second 20%",1,"15-29",0
144878434,0.217430070409543,1,"Male","tertiary","Richest 20%",1,"45-59",0
207501127,0.524256438608915,1,"Male","tertiary","Richest 20%",1,"15-29",1
203770633,0.75017712836137,1,"Female","primary","Fourth 20%",1,"30-44",0
145410640,0.726375020244219,1,"Male","primary","Middle 20%",1,"45-59",0
156641540,0.851188501038022,1,"Male","secondary","Fourth 20%",1,"30-44",0
148442600,1.74534821481124,1,"Female","primary","Second 20%",1,"30-44",0
111302038,1.16076809203384,1,"Male","primary","Middle 20%",0,"45-59",0
185025454,0.709781737668731,1,"Male","tertiary","Richest 20%",1,"30-44",1
143793776,0.243084503577267,1,"Male","tertiary","Fourth 20%",1,"15-29",1
179880399,1.37804877203665,1,"Male","primary","Fourth 20%",0,"60 and older",0
198097100,1.50926782155969,1,"Female","secondary","Fourth 20%",1,"15-29",1
137200727,0.729357785786339,1,"Female","primary","Middle 20%",0,"15-29",0
146277173,1.60985587127835,1,"Female","primary","Poorest 20%",0,"45-59",1
112822173,0.817368078443845,1,"Female","tertiary","Fourth 20%",0,"30-44",1
115847017,0.71123150662149,0,"Female","primary","Second 20%",1,"45-59",0
191021277,0.218323661503121,1,"Female","secondary","Middle 20%",1,"45-59",0
175223372,1.14497441638952,1,"Female","primary","Poorest 20%",0,"45-59",0
188789087,1.33727841565359,1,"Male","primary","Second 20%",0,"15-29",1
179316605,0.926937150204969,1,"Female","tertiary","Fourth 20%",1,"30-44",1
173428497,1.1837594080716,1,"Male","tertiary","Richest 20%",0,"15-29",1
191165797,1.19686175585012,1,"Female","tertiary","Richest 20%",0,"30-44",1
176380820,0.819345215820999,0,"Male","secondary","Fourth 20%",0,"15-29",0
178893962,0.691720130109212,1,"Female","secondary","Poorest 20%",0,"15-29",0
116079351,0.728364459188976,1,"Female","primary","Middle 20%",1,"45-59",0
152219734,1.29729082027454,1,"Female","secondary","Second 20%",1,"15-29",0
146025464,1.03753071781391,1,"Female","primary","Second 20%",1,"30-44",0
116892853,0.65554791227787,0,"Female","primary","Poorest 20%",1,"15-29",0
115544545,0.217430070409543,1,"Female","tertiary","Middle 20%",1,"30-44",0
132519565,1.39564243466608,1,"Male","secondary","Fourth 20%",1,"15-29",1
204059840,1.56272401872618,1,"Male","primary","Richest 20%",1,"60 and older",0
189388389,1.13107617214362,1,"Female","secondary","Second 20%",1,"15-29",0
138267276,0.937634411235707,0,"Male","primary","Richest 20%",0,"45-59",0
207875504,1.3105928959871,0,"Male","primary","Middle 20%",1,"45-59",0
157448135,0.482512438330979,1,"Male","secondary","Poorest 20%",1,"45-59",0
141435588,1.26815440652122,1,"Male","secondary","Middle 20%",1,"15-29",0
191253320,2.41692670492018,1,"Female","primary","Fourth 20%",0,"30-44",0
154463416,2.30516098731012,1,"Male","primary","Poorest 20%",1,"60 and older",0
133167423,0.575105436680801,1,"Female","primary","Poorest 20%",1,"30-44",0
201264174,1.05309378918522,1,"Female","tertiary","Richest 20%",1,"15-29",1
114810979,0.217430070409543,1,"Male","tertiary","Poorest 20%",1,"45-59",0
156015043,1.05686093346934,1,"Male","secondary","Richest 20%",0,"60 and older",0
193595320,0.593888419373295,1,"Male","tertiary","Richest 20%",1,"30-44",1
138689404,0.734210736407751,1,"Female","primary","Fourth 20%",1,"45-59",0
141119791,0.312529466228317,1,"Male","secondary","Middle 20%",1,"30-44",0
141226341,2.05440009239691,1,"Male","secondary","Richest 20%",1,"30-44",1
132485699,0.903887135601196,1,"Female","primary","Fourth 20%",1,"30-44",0
163567930,0.697789362622133,1,"Female","secondary","Fourth 20%",0,"15-29",0
198758820,1.54739605127959,1,"Female","primary","Fourth 20%",1,"45-59",0
174602540,0.734082771991421,1,"Female","primary","Second 20%",0,"30-44",0
206696113,0.585836826483899,1,"Male","primary","Second 20%",1,"30-44",1
188791491,0.592321608947829,1,"Male","primary","Middle 20%",1,"60 and older",0
115116884,0.833926364166797,1,"Male","primary","Fourth 20%",0,"30-44",0
117454980,1.69324150994561,1,"Female","primary","Richest 20%",0,"30-44",0
126099154,0.43349786860129,1,"Male","secondary","Richest 20%",0,"30-44",0
120040842,0.412326583035876,0,"Male","secondary","Middle 20%",1,"15-29",0
122062331,0.64032317852986,1,"Female","primary","Second 20%",1,"45-59",0
171394171,0.660113092857318,1,"Female","secondary","Poorest 20%",0,"30-44",0
114614036,0.64040643297739,1,"Male","primary","Poorest 20%",0,"30-44",0
114440817,0.349179428534032,1,"Male","tertiary","Poorest 20%",1,"30-44",1
138000505,2.41692670492018,0,"Female","primary","Second 20%",1,"15-29",0
184858387,0.656247699317841,1,"Female","primary","Fourth 20%",0,"30-44",0
135083284,1.2244419190082,1,"Female","primary","Fourth 20%",0,"30-44",0
151394815,1.61472094293551,0,"Female","primary","Middle 20%",0,"30-44",0
173867750,0.727262268698846,0,"Male","primary","Richest 20%",1,"45-59",0
170129018,2.41692670492018,1,"Female","primary","Fourth 20%",0,"60 and older",0
191948075,0.72554432547267,1,"Male","secondary","Fourth 20%",1,"30-44",0
166641138,0.732971928319617,1,"Male","primary","Fourth 20%",0,"30-44",0
205003226,2.06529016916045,1,"Male","primary","Richest 20%",1,"15-29",0
113337361,0.825141366071647,0,"Female","secondary","Poorest 20%",0,"15-29",0
136903336,1.40052785357664,1,"Male","secondary","Fourth 20%",1,"15-29",1
128078738,0.339951880741968,1,"Male","secondary","Second 20%",1,"30-44",1
161928572,0.540382078893103,0,"Male","secondary","Richest 20%",1,"15-29",1
132534713,0.712645760816285,1,"Female","primary","Fourth 20%",1,"45-59",0
130272574,0.660671273280386,1,"Female","secondary","Richest 20%",1,"30-44",0
147964706,1.02224783382939,1,"Male","primary","Second 20%",1,"15-29",0
140324880,0.732971928319617,1,"Male","primary","Poorest 20%",0,"30-44",1
144776683,2.17987475077479,0,"Female","secondary","Middle 20%",0,"15-29",0
165192810,2.41692670492018,1,"Male","primary","Richest 20%",1,"15-29",1
178260405,1.99913415252783,0,"Male","primary","Richest 20%",1,"30-44",0
120982641,1.2475042705184,1,"Female","primary","Poorest 20%",0,"60 and older",0
139160560,1.8019555849947,1,"Male","primary","Second 20%",0,"60 and older",0
126414713,0.360800697436222,1,"Female","secondary","Richest 20%",1,"15-29",1
113018513,0.752273611566791,0,"Male","secondary","Second 20%",1,"15-29",1
177702052,0.897717364154984,1,"Male","primary","Richest 20%",1,"45-59",0
115469392,0.278150354102125,1,"Male","secondary","Middle 20%",0,"45-59",0
119324992,1.46594385663923,0,"Male","primary","Fourth 20%",0,"15-29",0
159982817,1.05491514199733,1,"Male","secondary","Poorest 20%",0,"60 and older",0
111141447,0.572487208194761,1,"Female","primary","Second 20%",0,"45-59",0
184894496,0.759103332999258,1,"Male","primary","Middle 20%",1,"30-44",0
140068490,1.12180283694571,0,"Male","primary","Middle 20%",1,"15-29",0
120605033,1.35970900393946,1,"Male","primary","Poorest 20%",0,"30-44",0
137918895,1.03920845799557,1,"Male","secondary","Richest 20%",1,"45-59",1
137121545,2.06697346943273,0,"Male","primary","Second 20%",1,"60 and older",0
164026261,0.401667044031963,1,"Male","tertiary","Richest 20%",1,"45-59",1
189635491,1.61472094293551,0,"Female","primary","Middle 20%",1,"30-44",0
116467283,0.624777734514183,0,"Male","primary","Poorest 20%",1,"30-44",0
113132942,1.10657993935522,1,"Female","primary","Poorest 20%",0,"30-44",0
126535917,0.217430070409543,1,"Male","tertiary","Fourth 20%",1,"45-59",1
132037211,0.310451056801099,1,"Male","secondary","Fourth 20%",1,"30-44",1
169197952,0.873728597324734,1,"Male","primary","Second 20%",1,"45-59",0
153682850,0.35893991513857,1,"Male","secondary","Poorest 20%",0,"30-44",1
136986444,1.2244419190082,1,"Female","primary","Middle 20%",0,"30-44",0
208825728,0.526071611580558,1,"Female","secondary","Second 20%",0,"30-44",0
191065138,0.330056546428659,1,"Female","secondary","Poorest 20%",1,"30-44",0
201017121,2.41692670492018,1,"Male","primary","Middle 20%",1,"60 and older",0
159033450,0.375796138525136,1,"Male","secondary","Fourth 20%",1,"15-29",1
172704312,1.26783071945241,1,"Female","primary","Middle 20%",0,"45-59",0
170985528,1.67779135115812,0,"Female","primary","Second 20%",1,"30-44",0
130932265,1.87811085560241,1,"Female","primary","Richest 20%",1,"45-59",0
137826663,0.463934296700986,0,"Female","primary","Richest 20%",0,"45-59",0
207648198,1.09661326958542,1,"Male","secondary","Richest 20%",0,"15-29",0
122705814,0.282274252683158,1,"Female","secondary","Fourth 20%",1,"30-44",1
142670604,1.2508895462502,0,"Male","primary","Middle 20%",1,"15-29",1
171452189,0.253863436279292,1,"Male","secondary","Poorest 20%",0,"15-29",1
182046252,2.41692670492018,1,"Female","primary","Second 20%",1,"30-44",1
155505807,0.920091500943922,1,"Female","primary","Poorest 20%",0,"45-59",0
162576823,0.936023273353264,1,"Male","primary","Fourth 20%",0,"30-44",0
197421268,0.703321981330988,0,"Male","secondary","Fourth 20%",0,"30-44",0
147423223,0.532823380361639,1,"Female","secondary","Richest 20%",0,"15-29",1
205129063,0.818813787209838,1,"Male","primary","Fourth 20%",1,"30-44",0
190988771,0.966560577593352,0,"Male","primary","Middle 20%",1,"30-44",0
164209321,0.567459000692015,1,"Male","secondary","Richest 20%",1,"15-29",0
142168720,0.64614244208083,1,"Female","primary","Middle 20%",1,"30-44",0
119893964,0.899894538855061,0,"Female","primary","Fourth 20%",0,"45-59",0
133908272,1.03256611404247,1,"Male","primary","Fourth 20%",1,"60 and older",0
184652163,1.43088236276671,0,"Male","primary","Second 20%",0,"60 and older",0
191769544,0.389619018211158,0,"Male","secondary","Second 20%",1,"15-29",0
128692585,1.71631275112758,1,"Male","primary","Richest 20%",1,"45-59",0
208339154,0.820386662766845,0,"Male","secondary","Fourth 20%",0,"15-29",0
184291189,0.672103280130167,1,"Male","secondary","Richest 20%",0,"15-29",1
121195454,0.241130255504797,1,"Male","tertiary","Middle 20%",0,"15-29",1
188609937,1.10716635449383,1,"Female","primary","Middle 20%",0,"30-44",0
190030382,0.663309814197138,0,"Female","secondary","Poorest 20%",1,"15-29",1
132087229,2.41692670492018,0,"Female","primary","Richest 20%",0,"60 and older",0
149135549,1.05902972392639,0,"Male","primary","Middle 20%",1,"45-59",0
211006804,1.18422004669212,1,"Male","primary","Middle 20%",1,"45-59",0
113652090,1.82943966012778,1,"Female","secondary","Poorest 20%",0,"15-29",1
140751555,1.16278094317559,1,"Male","primary","Middle 20%",0,"15-29",1
186417198,0.896494537052156,1,"Female","primary","Poorest 20%",1,"30-44",0
152813141,2.11388128577507,0,"Female","primary","Poorest 20%",0,"60 and older",0
157241659,0.265688380483793,1,"Male","tertiary","Fourth 20%",0,"15-29",1
134393022,0.728364459188976,1,"Female","primary","Middle 20%",1,"45-59",0
114578771,0.720509438524138,1,"Male","secondary","Fourth 20%",1,"15-29",1
170775953,1.97260808434319,0,"Male","primary","Poorest 20%",0,"15-29",0
136923591,0.806437196309522,1,"Female","primary","Fourth 20%",1,"30-44",0
134452442,0.691306068330432,1,"Male","secondary","Second 20%",1,"45-59",0
190913779,0.951106628724355,1,"Male","primary","Fourth 20%",1,"60 and older",0
194683800,0.72935778578634,0,"Female","primary","Second 20%",0,"15-29",0
198163277,0.321587918494012,1,"Male","tertiary","Fourth 20%",1,"45-59",0
137542205,0.567459000692015,1,"Male","secondary","Richest 20%",1,"15-29",1
203295303,0.542267481283661,1,"Male","secondary","Richest 20%",0,"60 and older",0
188428315,1.57110679334451,1,"Male","secondary","Second 20%",1,"15-29",1
177531154,1.46594385663923,1,"Male","primary","Second 20%",1,"15-29",0
127235036,1.4434019070802,1,"Female","secondary","Fourth 20%",0,"15-29",1
128891141,0.928791523549065,1,"Female","secondary","Richest 20%",0,"45-59",0
183601276,0.220220682504859,1,"Male","secondary","Middle 20%",1,"15-29",1
137275110,2.41692670492018,1,"Female","primary","Second 20%",0,"60 and older",0
200638905,0.473549269000748,1,"Male","secondary","Fourth 20%",1,"30-44",1
128796572,1.21928784248069,1,"Male","primary","Second 20%",1,"45-59",0
114894943,1.52464637752366,1,"Male","primary","Second 20%",1,"15-29",0
173497479,0.626529804868905,1,"Female","primary","Fourth 20%",0,"45-59",0
163629311,1.25148587703191,1,"Male","secondary","Second 20%",1,"30-44",1
171434092,0.974047545527894,1,"Male","secondary","Poorest 20%",0,"15-29",1
166507731,2.25425219844485,1,"Female","secondary","Richest 20%",0,"30-44",1
177629788,0.995570119293851,1,"Female","primary","Middle 20%",0,"45-59",0
160913086,1.0098330738681,1,"Female","primary","Fourth 20%",0,"60 and older",0
113624387,0.596590201751247,1,"Female","secondary","Fourth 20%",0,"15-29",0
149031463,0.515194320033245,1,"Male","secondary","Poorest 20%",0,"15-29",1
208121754,0.512830593535775,1,"Female","secondary","Fourth 20%",1,"30-44",0
142880033,0.73854439739474,1,"Male","secondary","Richest 20%",1,"45-59",1
128638899,0.603697235089023,1,"Male","secondary","Fourth 20%",0,"45-59",1
195487977,0.217430070409543,0,"Male","tertiary","Second 20%",1,"30-44",1
129903150,0.359483900682741,1,"Female","secondary","Fourth 20%",0,"15-29",0
129779491,0.29142101631222,1,"Female","secondary","Second 20%",0,"30-44",0
169018579,2.215031289126,1,"Female","primary","Fourth 20%",1,"30-44",0
126867557,0.567459000692015,1,"Male","secondary","Fourth 20%",0,"30-44",0
203841708,0.463189828338033,1,"Female","secondary","Fourth 20%",1,"15-29",0
145319370,0.528470321443769,1,"Female","primary","Fourth 20%",0,"45-59",0
173594923,1.71972376218983,1,"Male","primary","Fourth 20%",1,"15-29",0
175603428,0.321581963921628,1,"Male","tertiary","Middle 20%",1,"30-44",0
112742306,1.08776720315157,1,"Male","primary","Poorest 20%",0,"30-44",0
118068817,0.641376990519868,1,"Female","primary","Fourth 20%",1,"15-29",0
171950521,1.69097426145812,1,"Female","primary","Poorest 20%",0,"60 and older",0
111835100,2.41692670492018,1,"Female","primary","Poorest 20%",0,"60 and older",0
158352410,0.394376090459929,1,"Female","secondary","Middle 20%",0,"60 and older",0
114681726,0.896494537052156,1,"Female","primary","Second 20%",1,"30-44",0
116608310,0.639354215658208,0,"Male","primary","Fourth 20%",0,"45-59",0
132582737,0.223934333542818,1,"Male","tertiary","Richest 20%",1,"15-29",0
